id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,type_hopital,couveuses,bloc_operatoire,urgences_24h,maternite
HOP0432,Centre Hospitalier de Bonamoussadi,Douala,Douala II,Bonamoussadi,4.090214,9.67823,+237 233 209 426,bonamoussadi@hopitalcam.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0433,Hôpital Saint-Marc de Deido,Douala,Douala I,Deido,4.001194,9.662859,+237 692 337 391,marcdeido@gmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0434,Clinique Raphaël Bastos,Yaoundé,Yaoundé I,Bastos,3.810857,11.569918,+237 695 564 229,raphaëlbastos@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0435,Clinique Marc Bastos,Yaoundé,Yaoundé VII,Bastos,3.857772,11.53852,+237 654 155 775,marcbastos@hotmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0436,Clinique Patrick Nkolmesseng,Yaoundé,Yaoundé III,Nkolmesseng,3.946448,11.515243,+237 222 594 530,patricknkolmes@sante.cm,Hôpital de District,Non,Oui,Non,Non
HOP0437,Hôpital Mbassi de Nkol-Eton,Yaoundé,Yaoundé I,Nkol-Eton,3.8624,11.553917,+237 653 336 140,mbassinkol-eto@hotmail.com,Hôpital de District,Non,Oui,Oui,Non
HOP0438,Hôpital Saint-Bruno de Nkoabang,Yaoundé,Yaoundé IV,Nkoabang,3.863225,11.534349,+237 655 342 369,brunonkoabang@hotmail.com,Hôpital de District,Non,Non,Oui,Non
HOP0439,Clinique Louis Biyem-Assi,Yaoundé,Yaoundé VII,Biyem-Assi,3.823579,11.430475,+237 242 578 009,louisbiyem-ass@hopitalcam.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0440,Hôpital Djoumbi de Melen,Yaoundé,Yaoundé IV,Melen,3.880424,11.543544,+237 695 557 112,djoumbimelen@hotmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0441,Hôpital de Melen,Yaoundé,Yaoundé VII,Melen,3.866389,11.444017,+237 694 584 528,melen@hotmail.com,Hôpital de District,Non,Oui,Oui,Oui
HOP0442,Hôpital Saint-Élisabeth de Nkoabang,Yaoundé,Yaoundé II,Nkoabang,3.80962,11.419836,+237 652 672 554,élisabethnkoab@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Non
HOP0443,Clinique Marc Bonapriso,Douala,Douala V,Bonapriso,4.063595,9.781509,+237 698 022 460,marcbonapriso@sante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0444,Clinique Joseph Mvog-Beti,Yaoundé,Yaoundé VI,Mvog-Beti,3.786583,11.473901,+237 677 982 507,josephmvog-bet@hotmail.com,Hôpital de District,Oui,Oui,Non,Oui
HOP0445,Clinique Monique Bonaloka,Douala,Douala IV,Bonaloka,4.031676,9.687898,+237 222 461 239,moniquebonalok@hotmail.com,Hôpital de District,Non,Non,Non,Non
HOP0446,Hôpital Ndoumbe de Etoudi,Yaoundé,Yaoundé II,Etoudi,3.838535,11.582965,+237 699 818 518,ndoumbeetoudi@gmail.com,Hôpital de District,Oui,Non,Oui,Non
HOP0447,Clinique Barnabé Bonamoussadi,Douala,Douala I,Bonamoussadi,4.083182,9.641682,+237 652 478 637,barnabébonamou@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0448,Hôpital Saint-Joseph de Boko,Douala,Douala VI,Boko,4.016892,9.782283,+237 679 015 803,josephboko@sante.cm,Hôpital de District,Non,Non,Non,Oui
HOP0449,Hôpital Mbassi de Carrière,Yaoundé,Yaoundé V,Carrière,3.840951,11.487603,+237 697 670 331,mbassicarrière@yahoo.fr,Hôpital de District,Non,Non,Non,Oui
HOP0450,Clinique Camille Nkoabang,Yaoundé,Yaoundé VI,Nkoabang,3.768099,11.460353,+237 690 273 922,camilnkoabang@sante.cm,Hôpital de District,Oui,Non,Non,Non
HOP0451,Hôpital Saint-François de Etoudi,Yaoundé,Yaoundé I,Etoudi,3.799751,11.598832,+237 692 895 352,françoisetoudi@gmail.com,Hôpital de District,Non,Non,Oui,Non
HOP0452,Hôpital Saint-Pierre de Simbock,Yaoundé,Yaoundé IV,Simbock,3.900723,11.581362,+237 678 024 557,pierresimbock@hotmail.com,Hôpital de District,Non,Oui,Oui,Non
HOP0453,Hôpital Saint-Patrick de Djoungolo,Yaoundé,Yaoundé VII,Djoungolo,3.792126,11.475638,+237 699 585 837,patrickdjoungo@hotmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0454,Clinique Pierre Nzeng-Ayong,Douala,Douala II,Nzeng-Ayong,4.019623,9.674909,+237 655 436 109,pierrenzeng-ay@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0455,Hôpital Saint-Raphaël de Nsam,Yaoundé,Yaoundé III,Nsam,3.763054,11.488728,+237 233 378 700,raphaëlnsam@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0456,Hôpital Saint-Cécile de Deido,Douala,Douala VI,Deido,4.005284,9.643766,+237 653 703 184,cécideido@minsante.cm,Hôpital de District,Oui,Oui,Oui,Oui
HOP0457,Hôpital Ngu de Bastos,Yaoundé,Yaoundé VII,Bastos,3.910642,11.491935,+237 691 153 034,ngubastos@hopitalcam.cm,Hôpital de District,Oui,Non,Non,Oui
HOP0458,Clinique Cécile Nkolmesseng,Yaoundé,Yaoundé VII,Nkolmesseng,3.875565,11.400059,+237 222 738 770,cécinkolmessen@yahoo.fr,Hôpital de District,Non,Non,Oui,Non
HOP0459,Hôpital Tchoupo de Biteng,Yaoundé,Yaoundé VII,Biteng,3.808743,11.534495,+237 651 367 830,tchoupobiteng@gmail.com,Hôpital de District,Non,Oui,Non,Oui
HOP0460,Centre Hospitalier de Briqueterie,Yaoundé,Yaoundé VI,Briqueterie,3.878295,11.607043,+237 233 439 803,briqueterie@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Non
HOP0461,Clinique Augustin Kotto,Douala,Douala II,Kotto,4.015112,9.702999,+237 677 928 887,augustinkotto@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0462,Hôpital Saint-Cyprien de Nkolmesseng,Yaoundé,Yaoundé III,Nkolmesseng,3.890286,11.590858,+237 692 638 930,cypriennkolmes@yahoo.fr,Hôpital de District,Oui,Non,Oui,Oui
HOP0463,Hôpital de Nlongkak,Yaoundé,Yaoundé II,Nlongkak,3.84789,11.437886,+237 694 622 011,nlongkak@sante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0464,Clinique Joseph Bonaloka,Douala,Douala IV,Bonaloka,4.12853,9.724789,+237 690 969 401,josephbonaloka@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0465,Clinique Marie Youpwé,Douala,Douala IV,Youpwé,4.080487,9.725033,+237 654 453 681,marieyoupwé@minsante.cm,Hôpital de District,Oui,Non,Oui,Non
HOP0466,Hôpital Saint-Gabriel de Logbessou,Douala,Douala II,Logbessou,4.037263,9.729055,+237 233 102 850,gabriellogbess@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0467,Clinique Cécile Boko,Douala,Douala V,Boko,4.107131,9.748089,+237 651 047 541,céciboko@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0468,Hôpital de Deido,Douala,Douala III,Deido,3.993919,9.698891,+237 653 641 356,deido@yahoo.fr,Hôpital de District,Non,Oui,Oui,Non
HOP0469,Hôpital Saint-Pierre de PK12,Douala,Douala I,PK12,4.051381,9.635253,+237 697 785 802,pierrepk12@minsante.cm,Hôpital de District,Non,Non,Non,Oui
HOP0470,Hôpital Saint-Camille de Mimboman,Yaoundé,Yaoundé VII,Mimboman,3.868448,11.530322,+237 222 461 417,camilmimboman@sante.cm,Hôpital de District,Oui,Non,Oui,Oui
HOP0471,Hôpital Ekani de Olembe,Yaoundé,Yaoundé I,Olembe,3.870478,11.555898,+237 696 138 899,ekaniolembe@minsante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0472,Centre Hospitalier de Ngoa-Ekélé,Yaoundé,Yaoundé IV,Ngoa-Ekélé,3.769159,11.566164,+237 651 855 720,ngoa-ekélé@yahoo.fr,Hôpital de District,Oui,Non,Non,Non
HOP0473,Hôpital Manga de Mbanya,Douala,Douala II,Mbanya,4.12477,9.741417,+237 698 740 628,mangambanya@hopitalcam.cm,Hôpital de District,Oui,Non,Non,Non
HOP0474,Hôpital Ndjock de Santa Barbara,Yaoundé,Yaoundé III,Santa Barbara,3.755382,11.459892,+237 694 997 435,ndjocksantabar@minsante.cm,Hôpital de District,Oui,Oui,Oui,Non
HOP0475,Hôpital Kuitche de Mbanya,Douala,Douala VI,Mbanya,4.030683,9.723194,+237 651 033 927,kuitchembanya@hopitalcam.cm,Hôpital de District,Non,Non,Non,Oui
HOP0476,Hôpital Saint-Claire de Mvog-Beti,Yaoundé,Yaoundé III,Mvog-Beti,3.772535,11.515938,+237 652 524 944,clairemvog-bet@hotmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0477,Clinique Patrick Ngousso,Yaoundé,Yaoundé VII,Ngousso,3.877004,11.474136,+237 691 596 201,patrickngousso@minsante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0478,Clinique Louis Ndokoti,Douala,Douala IV,Ndokoti,4.087713,9.627961,+237 242 067 803,louisndokoti@yahoo.fr,Hôpital de District,Non,Non,Oui,Non
HOP0479,Clinique Raphaël Nzeng-Ayong,Douala,Douala V,Nzeng-Ayong,4.016125,9.713805,+237 652 133 703,raphaëlnzeng-a@yahoo.fr,Hôpital de District,Oui,Non,Oui,Oui
HOP0480,Hôpital Saint-Paul de Omnisports,Yaoundé,Yaoundé VII,Omnisports,3.888252,11.418728,+237 690 212 616,paulomnisports@minsante.cm,Hôpital de District,Oui,Oui,Non,Oui
HOP0481,Hôpital Saint-Thérèse de Ndog-Bong,Douala,Douala VI,Ndog-Bong,4.028521,9.702403,+237 654 121 143,thérèsendog-bo@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0482,Hôpital Saint-Patrick de Sodiko,Douala,Douala III,Sodiko,4.010286,9.75768,+237 652 903 284,patricksodiko@minsante.cm,Hôpital de District,Oui,Non,Oui,Non
HOP0483,Hôpital Saint-Camille de Ndog-Passi III,Douala,Douala III,Ndog-Passi III,4.054615,9.664774,+237 692 887 905,camilndog-pass@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0484,Clinique Gabriel Bonaberi,Douala,Douala V,Bonaberi,4.090558,9.751986,+237 697 673 679,gabrielbonaber@hopitalcam.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0485,Hôpital Belinga de Nyalla,Douala,Douala IV,Nyalla,3.965936,9.707075,+237 695 839 437,belinganyalla@hopitalcam.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0486,Hôpital Hamadou de Cité des Palmiers,Douala,Douala IV,Cité des Palmiers,4.098961,9.770563,+237 677 308 879,hamadoucitédes@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0487,Hôpital de PK10,Douala,Douala I,PK10,4.113138,9.702687,+237 691 210 197,pk10@sante.cm,Hôpital de District,Oui,Oui,Oui,Oui
HOP0488,Centre Hospitalier de Mendong,Yaoundé,Yaoundé V,Mendong,3.86143,11.593478,+237 677 731 006,mendong@gmail.com,Hôpital de District,Non,Oui,Oui,Non
HOP0489,Hôpital Saint-Michel de Ekounou,Yaoundé,Yaoundé V,Ekounou,3.852064,11.419499,+237 653 429 057,michelekounou@gmail.com,Hôpital de District,Non,Oui,Oui,Oui
HOP0490,Clinique Ngoa,Yaoundé,Yaoundé III,Messa,3.783244,11.530349,+237 698 396 997,ngoa@minsante.cm,Hôpital de District,Oui,Oui,Oui,Oui
HOP0491,Clinique Marc Nkoabang,Yaoundé,Yaoundé V,Nkoabang,3.878531,11.489777,+237 690 252 216,marcnkoabang@yahoo.fr,Hôpital de District,Oui,Oui,Non,Oui
HOP0492,Hôpital Saint-Paul de Cite SIC,Douala,Douala V,Cite SIC,3.97702,9.745396,+237 693 082 297,paulcitesic@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0493,Centre Hospitalier de Ndogpassi,Douala,Douala VI,Ndogpassi,4.068685,9.749966,+237 690 098 853,ndogpassi@yahoo.fr,Hôpital de District,Non,Non,Non,Oui
HOP0494,Hôpital Saint-Barnabé de Santa Barbara,Yaoundé,Yaoundé VI,Santa Barbara,3.890626,11.501583,+237 242 385 463,barnabésantaba@hotmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0495,Hôpital Saint-Élisabeth de Mvog-Atangana,Yaoundé,Yaoundé III,Mvog-Atangana,3.842444,11.610958,+237 692 158 454,élisabethmvog-@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0496,Clinique Marie Odza,Yaoundé,Yaoundé VII,Odza,3.790144,11.551693,+237 653 353 280,marieodza@hotmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0497,Clinique Patrick Mboppi,Douala,Douala IV,Mboppi,4.09038,9.779331,+237 650 940 015,patrickmboppi@yahoo.fr,Hôpital de District,Non,Non,Oui,Non
HOP0498,Clinique André Ahala,Yaoundé,Yaoundé III,Ahala,3.949993,11.475605,+237 694 117 113,andréahala@gmail.com,Hôpital de District,Oui,Non,Non,Non
HOP0499,Clinique Augustin Nzeng-Ayong,Douala,Douala IV,Nzeng-Ayong,4.054601,9.792458,+237 690 152 233,augustinnzeng-@hotmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0500,Clinique Nkeng,Yaoundé,Yaoundé II,Olembe,3.932841,11.559695,+237 677 584 483,nkeng@hotmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0501,Hôpital de Biteng,Yaoundé,Yaoundé II,Biteng,3.936227,11.503885,+237 696 158 239,biteng@sante.cm,Hôpital de District,Oui,Oui,Oui,Oui
HOP0502,Hôpital de Cité Verte,Yaoundé,Yaoundé IV,Cité Verte,3.886216,11.604569,+237 242 686 668,citéverte@minsante.cm,Hôpital de District,Non,Non,Oui,Non
HOP0503,Hôpital de Messa,Yaoundé,Yaoundé VII,Messa,3.761257,11.471305,+237 677 053 423,messa@hopitalcam.cm,Hôpital de District,Oui,Oui,Non,Non
HOP0504,Centre Hospitalier de Nlongkak,Yaoundé,Yaoundé VI,Nlongkak,3.780812,11.441325,+237 650 878 573,nlongkak@minsante.cm,Hôpital de District,Non,Non,Non,Oui
HOP0505,Clinique Monique Ndog-Passi III,Douala,Douala I,Ndog-Passi III,3.995835,9.684252,+237 697 780 694,moniquendog-pa@minsante.cm,Hôpital de District,Non,Non,Non,Non
HOP0506,Hôpital Hamadou de Essos,Yaoundé,Yaoundé IV,Essos,3.895496,11.517981,+237 693 845 419,hamadouessos@hopitalcam.cm,Hôpital de District,Oui,Non,Oui,Oui
HOP0507,Clinique Jeanne Etoudi,Yaoundé,Yaoundé V,Etoudi,3.815299,11.497556,+237 652 201 516,jeanneetoudi@hotmail.com,Hôpital de District,Non,Non,Oui,Non
HOP0508,Clinique André Bonanjo,Douala,Douala II,Bonanjo,4.052906,9.684397,+237 650 522 436,andrébonanjo@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Non
HOP0509,Hôpital Fouda de Bessengue,Douala,Douala II,Bessengue,4.041372,9.722363,+237 691 362 783,foudabessengue@hotmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0510,Hôpital Onana de Kotto,Douala,Douala V,Kotto,4.083471,9.782278,+237 243 713 569,onanakotto@minsante.cm,Hôpital de District,Non,Oui,Non,Oui
HOP0511,Clinique Biyiti,Yaoundé,Yaoundé I,Nlongkak,3.871262,11.548431,+237 690 157 686,biyiti@minsante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0512,Hôpital Ndoumbe de Nkoldongo,Yaoundé,Yaoundé VII,Nkoldongo,3.879366,11.527624,+237 695 640 462,ndoumbenkoldon@hopitalcam.cm,Hôpital de District,Oui,Oui,Non,Oui
HOP0513,Hôpital Nkoa de Bonapriso,Douala,Douala V,Bonapriso,4.008744,9.658693,+237 679 835 186,nkoabonapriso@hotmail.com,Hôpital de District,Non,Non,Oui,Non
HOP0514,Centre Hospitalier de Ngousso,Yaoundé,Yaoundé III,Ngousso,3.878532,11.439645,+237 233 567 343,ngousso@hopitalcam.cm,Hôpital Central,Oui,Oui,Oui,Oui
HOP0515,Hôpital Saint-Jeanne de Mvan,Yaoundé,Yaoundé I,Mvan,3.785206,11.461965,+237 693 111 574,jeannemvan@gmail.com,Hôpital de District,Non,Oui,Non,Oui
HOP0516,Clinique Étienne Deido,Douala,Douala III,Deido,4.033204,9.697549,+237 678 456 571,étiennedeido@hotmail.com,Hôpital de District,Non,Oui,Oui,Oui
HOP0517,Hôpital Saint-Dominique de Cite SIC,Douala,Douala IV,Cite SIC,4.027191,9.654923,+237 691 278 873,dominiquecites@hopitalcam.cm,Hôpital de District,Non,Oui,Oui,Non
HOP0518,Centre Hospitalier de Émana,Yaoundé,Yaoundé I,Émana,3.762923,11.511845,+237 693 709 179,émana@minsante.cm,Hôpital de District,Non,Non,Non,Non
HOP0519,Hôpital Saint-Jeanne de PK12,Douala,Douala V,PK12,4.109624,9.650427,+237 690 543 601,jeannepk12@yahoo.fr,Hôpital de District,Non,Non,Non,Non
HOP0520,Hôpital Ngoa de Bassa,Douala,Douala II,Bassa,4.135226,9.706792,+237 650 568 284,ngoabassa@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0521,Hôpital Saint-Raphaël de Bonapriso,Douala,Douala II,Bonapriso,3.98962,9.653806,+237 694 416 608,raphaëlbonapri@hopitalcam.cm,Hôpital de District,Oui,Non,Non,Oui
HOP0522,Hôpital de Mboppi,Douala,Douala IV,Mboppi,3.98386,9.737139,+237 699 421 431,mboppi@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Non
HOP0523,Hôpital Ngoa de Ndoghem,Douala,Douala I,Ndoghem,4.046051,9.738827,+237 222 752 952,ngoandoghem@hopitalcam.cm,Hôpital de District,Oui,Non,Oui,Oui
HOP0524,Centre Hospitalier de Madagascar,Yaoundé,Yaoundé VII,Madagascar,3.918481,11.423885,+237 692 591 009,madagascar@gmail.com,Hôpital de District,Non,Oui,Non,Oui
HOP0525,Hôpital Ngoa de Carrière,Yaoundé,Yaoundé I,Carrière,3.826648,11.479683,+237 242 869 535,ngoacarrière@yahoo.fr,Hôpital de District,Non,Non,Non,Oui
HOP0526,Clinique François Djoungolo,Yaoundé,Yaoundé V,Djoungolo,3.899145,11.509403,+237 691 250 286,françoisdjoung@sante.cm,Hôpital de District,Oui,Oui,Oui,Oui
HOP0527,Hôpital de PK14,Douala,Douala VI,PK14,4.039645,9.795099,+237 678 119 750,pk14@minsante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0528,Clinique Luc Deido,Douala,Douala III,Deido,4.095395,9.732922,+237 243 030 836,lucdeido@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0529,Hôpital Saint-Gabriel de Bali,Douala,Douala I,Bali,4.048695,9.70787,+237 233 543 179,gabrielbali@hotmail.com,Hôpital de District,Non,Oui,Oui,Oui
HOP0530,Hôpital Saint-Pierre de Nkolbisson,Yaoundé,Yaoundé IV,Nkolbisson,3.918384,11.419234,+237 697 055 364,pierrenkolbiss@sante.cm,Hôpital de District,Non,Non,Non,Oui
HOP0531,Hôpital Ndjock de Boko,Douala,Douala III,Boko,4.001937,9.680326,+237 242 191 915,ndjockboko@gmail.com,Hôpital de District,Oui,Oui,Non,Oui
HOP0532,Centre Hospitalier de Cite SIC,Douala,Douala IV,Cite SIC,4.039914,9.649641,+237 698 801 033,citesic@minsante.cm,Hôpital de District,Non,Oui,Oui,Non
HOP0533,Hôpital Moussa de Village,Douala,Douala VI,Village,4.057739,9.664943,+237 677 421 826,moussavillage@hotmail.com,Hôpital de District,Non,Non,Oui,Non
HOP0534,Centre Hospitalier de Nkoabang,Yaoundé,Yaoundé I,Nkoabang,3.830661,11.546084,+237 654 241 091,nkoabang@hotmail.com,Hôpital de District,Non,Oui,Oui,Oui
HOP0535,Hôpital Engoulou de Sodiko,Douala,Douala IV,Sodiko,4.028608,9.714321,+237 690 506 805,engoulousodiko@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0536,Clinique Camille Mbanya,Douala,Douala III,Mbanya,4.082721,9.752796,+237 677 143 257,camilmbanya@hopitalcam.cm,Hôpital de District,Non,Oui,Non,Oui
HOP0537,Clinique Monique Cite SIC,Douala,Douala IV,Cite SIC,4.000485,9.771354,+237 693 458 131,moniquecitesic@hotmail.com,Hôpital de District,Non,Oui,Oui,Oui
HOP0538,Clinique Damien Ngousso,Yaoundé,Yaoundé IV,Ngousso,3.868564,11.462155,+237 652 531 553,damienngousso@gmail.com,Hôpital de District,Non,Oui,Oui,Oui
HOP0539,Clinique Claire PK12,Douala,Douala III,PK12,4.028663,9.670996,+237 690 665 395,clairepk12@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Non
HOP0540,Hôpital Fotso de Nzeng-Ayong,Douala,Douala III,Nzeng-Ayong,4.015239,9.763696,+237 696 029 740,fotsonzeng-ayo@yahoo.fr,Hôpital de District,Non,Oui,Oui,Oui
HOP0541,Clinique Joseph PK12,Douala,Douala VI,PK12,4.056487,9.64884,+237 650 919 736,josephpk12@minsante.cm,Hôpital de District,Oui,Non,Non,Non
HOP0542,Centre Hospitalier de Akwa,Douala,Douala VI,Akwa,4.115655,9.717054,+237 242 113 729,akwa@yahoo.fr,Hôpital de District,Non,Oui,Oui,Non
HOP0543,Clinique Onana,Yaoundé,Yaoundé VI,Melen,3.784195,11.442331,+237 695 006 458,onana@hopitalcam.cm,Hôpital de District,Oui,Oui,Oui,Oui
HOP0544,Hôpital Saint-Cécile de Elig-Essono,Yaoundé,Yaoundé II,Elig-Essono,3.83191,11.567893,+237 242 243 458,cécielig-esson@minsante.cm,Hôpital de District,Non,Non,Oui,Non
HOP0545,Clinique Abega,Yaoundé,Yaoundé II,Nkoldongo,3.798134,11.438715,+237 222 599 376,abega@yahoo.fr,Hôpital de District,Non,Non,Oui,Non
HOP0546,Hôpital Saint-Thérèse de Ndokoti,Douala,Douala II,Ndokoti,4.113766,9.704382,+237 694 865 137,thérèsendokoti@yahoo.fr,Hôpital de District,Non,Non,Oui,Non
HOP0547,Clinique Marie Messa,Yaoundé,Yaoundé VII,Messa,3.800479,11.448613,+237 233 326 401,mariemessa@yahoo.fr,Hôpital de District,Non,Oui,Oui,Oui
HOP0548,Hôpital Tchoupo de Nkomo,Yaoundé,Yaoundé VII,Nkomo,3.865011,11.443067,+237 679 816 515,tchouponkomo@hotmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0549,Hôpital de Simbock,Yaoundé,Yaoundé I,Simbock,3.742208,11.487039,+237 653 923 268,simbock@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0550,Hôpital Belinga de Ngoa-Ekélé,Yaoundé,Yaoundé IV,Ngoa-Ekélé,3.755006,11.460874,+237 222 268 058,belingangoa-ek@sante.cm,Hôpital de District,Non,Oui,Non,Oui
HOP0551,Hôpital Hamadou de Ahala,Yaoundé,Yaoundé V,Ahala,3.869078,11.603503,+237 233 896 205,hamadouahala@hotmail.com,Hôpital de District,Oui,Oui,Oui,Oui
HOP0552,Clinique Cyprien Bepanda,Douala,Douala IV,Bepanda,4.018398,9.716711,+237 652 861 367,cyprienbepanda@sante.cm,Hôpital de District,Oui,Non,Non,Oui
HOP0553,Clinique Ateba,Yaoundé,Yaoundé VII,Madagascar,3.843387,11.589605,+237 652 244 950,ateba@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0554,Hôpital Hamadou de PK14,Douala,Douala III,PK14,4.078396,9.672075,+237 655 198 869,hamadoupk14@minsante.cm,Hôpital de District,Non,Non,Non,Oui
HOP0555,Hôpital Tchoupo de Bali,Douala,Douala I,Bali,4.094455,9.777045,+237 694 314 367,tchoupobali@yahoo.fr,Hôpital de District,Non,Oui,Oui,Non
HOP0556,Clinique Augustin Youpwé,Douala,Douala II,Youpwé,4.111625,9.765991,+237 242 418 118,augustinyoupwé@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0557,Clinique Bernadette Mvog-Atangana,Yaoundé,Yaoundé V,Mvog-Atangana,3.782836,11.467338,+237 222 685 678,bernadettemvog@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Non
HOP0558,Centre Hospitalier de PK8,Douala,Douala III,PK8,4.036197,9.739474,+237 222 685 726,pk8@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0559,Hôpital Saint-Augustin de Bassa,Douala,Douala V,Bassa,4.043909,9.619147,+237 697 649 797,augustinbassa@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0560,Centre Hospitalier de Mvan,Yaoundé,Yaoundé VI,Mvan,3.841111,11.580542,+237 692 082 043,mvan@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0561,Clinique Cécile Madagascar,Yaoundé,Yaoundé VII,Madagascar,3.863432,11.504338,+237 653 454 051,cécimadagascar@minsante.cm,Hôpital de District,Non,Oui,Non,Oui
HOP0562,Hôpital Saint-Paul de Ndokoti,Douala,Douala I,Ndokoti,4.097244,9.6682,+237 655 389 963,paulndokoti@hopitalcam.cm,Hôpital de District,Oui,Non,Oui,Non
HOP0563,Hôpital Engoulou de Messa,Yaoundé,Yaoundé III,Messa,3.903074,11.561683,+237 652 557 686,engouloumessa@gmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0564,Hôpital Nkeng de Nkol-Eton,Yaoundé,Yaoundé II,Nkol-Eton,3.908283,11.444007,+237 650 024 594,nkengnkol-eton@yahoo.fr,Hôpital de District,Non,Oui,Oui,Oui
HOP0565,Hôpital de Village,Douala,Douala V,Village,3.979349,9.664719,+237 690 662 449,village@hopitalcam.cm,Hôpital de District,Non,Oui,Non,Non
HOP0566,Hôpital Saint-Cécile de Bessengue,Douala,Douala I,Bessengue,4.096555,9.762788,+237 652 467 985,cécibessengue@yahoo.fr,Hôpital de District,Non,Oui,Oui,Non
HOP0567,Hôpital Feudjio de Tsinga,Yaoundé,Yaoundé VI,Tsinga,3.864243,11.57166,+237 243 981 929,feudjiotsinga@minsante.cm,Hôpital de District,Oui,Non,Oui,Oui
HOP0568,Hôpital Fotso de Boko,Douala,Douala IV,Boko,4.051985,9.741243,+237 655 343 811,fotsoboko@gmail.com,Hôpital de District,Non,Oui,Oui,Non
HOP0569,Centre Hospitalier de Japoma,Douala,Douala VI,Japoma,4.090976,9.707853,+237 695 923 261,japoma@gmail.com,Hôpital de District,Oui,Non,Non,Non
HOP0570,Hôpital Saint-Élisabeth de Bonaberi,Douala,Douala IV,Bonaberi,4.10179,9.708328,+237 697 101 261,élisabethbonab@gmail.com,Hôpital de District,Non,Oui,Oui,Non
HOP0571,Hôpital Saint-Claire de New Bell,Douala,Douala IV,New Bell,4.056339,9.649122,+237 679 336 416,clairenewbell@gmail.com,Hôpital de District,Non,Oui,Non,Oui
HOP0572,Hôpital Saint-Claire de Bonapriso,Douala,Douala III,Bonapriso,4.023178,9.764753,+237 690 221 801,clairebonapris@gmail.com,Hôpital de District,Non,Oui,Non,Oui
HOP0573,Hôpital Saint-Étienne de PK12,Douala,Douala V,PK12,4.062358,9.686059,+237 694 428 468,étiennepk12@sante.cm,Hôpital de District,Non,Non,Oui,Non
HOP0574,Hôpital Wamba de Youpwé,Douala,Douala I,Youpwé,4.104306,9.693742,+237 695 421 518,wambayoupwé@gmail.com,Hôpital de District,Oui,Oui,Oui,Oui
HOP0575,Hôpital Simo de Makepe,Douala,Douala III,Makepe,4.018714,9.653931,+237 243 350 652,simomakepe@gmail.com,Hôpital de District,Non,Oui,Oui,Oui
